vehicle id;make;model;year;tank_capacity;initial_odometer;archive;fill up id;vehicle_id;date;mileage;fuel_added;cost;is_partial_fill_up;comment;tags
4;Kia;Soul 4U;2010;48;500;1;587;4;2012-06-15 00:00:00;441.9;34.54;41.0;0;;
4;Kia;Soul 4U;2010;48;500;1;588;4;2012-06-20 00:00:00;424.9;33.79;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;589;4;2012-06-26 00:00:00;515.0;39.182;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;590;4;2012-07-03 00:00:00;462.8;34.045;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;591;4;2012-07-06 00:00:00;473.6;20.512;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;592;4;2012-07-11 00:00:00;260.0;24.055;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;593;4;2012-07-14 00:00:00;306.2;24.61;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;594;4;2012-07-19 00:00:00;336.3;23.49;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;595;4;2012-07-23 00:00:00;224.4;19.74;25.01;0;;
4;Kia;Soul 4U;2010;48;500;1;596;4;2012-07-25 00:00:00;304.6;31.647;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;597;4;2012-07-30 00:00:00;349.4;34.915;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;598;4;2012-08-04 00:00:00;291.0;19.885;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;599;4;2012-08-14 00:00:00;433.1;31.377;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;600;4;2012-08-20 00:00:00;407.5;30.845;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;601;4;2012-08-24 00:00:00;415.7;31.665;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;602;4;2012-09-05 00:00:00;316.7;31.377;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;603;4;2012-09-12 00:00:00;480.5;37.717;50.01;0;;
4;Kia;Soul 4U;2010;48;500;1;604;4;2012-09-18 00:00:00;431.8;29.927;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;605;4;2012-09-23 00:00:00;427.7;34.93;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;606;4;2012-09-28 00:00:00;471.8;41.093;54.0;0;;
4;Kia;Soul 4U;2010;48;500;1;607;4;2012-10-04 00:00:00;523.0;41.345;57.01;0;;
4;Kia;Soul 4U;2010;48;500;1;608;4;2012-10-13 00:00:00;537.1;42.635;57.0;0;;
4;Kia;Soul 4U;2010;48;500;1;609;4;2012-10-18 00:00:00;484.1;39.03;51.01;0;;
4;Kia;Soul 4U;2010;48;500;1;610;4;2012-10-24 00:00:00;540.8;41.691;52.82;0;;
4;Kia;Soul 4U;2010;48;500;1;611;4;2012-10-30 00:00:00;518.5;42.25;52.69;0;;
4;Kia;Soul 4U;2010;48;500;1;612;4;2012-11-05 00:00:00;454.9;35.46;43.51;0;;
4;Kia;Soul 4U;2010;48;500;1;613;4;2012-11-09 00:00:00;472.8;38.104;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;614;4;2012-11-15 00:00:00;449.4;34.725;44.0;0;;
4;Kia;Soul 4U;2010;48;500;1;615;4;2012-11-21 00:00:00;489.3;36.092;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;616;4;2012-11-27 00:00:00;444.5;36.977;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;617;4;2012-12-01 00:00:00;457.8;36.977;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;618;4;2012-12-07 00:00:00;466.5;37.8;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;619;4;2012-12-11 00:00:00;440.7;32.867;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;620;4;2012-12-17 00:00:00;453.4;38.627;47.01;0;;
4;Kia;Soul 4U;2010;48;500;1;621;4;2012-12-21 00:00:00;439.6;35.285;45.02;0;;
4;Kia;Soul 4U;2010;48;500;1;622;4;2013-01-04 00:00:00;415.4;36.035;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;623;4;2013-01-09 00:00:00;422.8;32.337;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;624;4;2013-01-14 00:00:00;426.4;29.66;36.01;0;;
4;Kia;Soul 4U;2010;48;500;1;625;4;2013-01-17 00:00:00;423.1;37.377;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;626;4;2013-01-22 00:00:00;387.2;32.761;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;627;4;2013-01-26 00:00:00;376.3;35.807;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;628;4;2013-01-31 00:00:00;275.5;26.564;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;629;4;2013-02-06 00:00:00;384.4;29.497;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;630;4;2013-02-11 00:00:00;360.2;32.137;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;631;4;2013-02-15 00:00:00;449.7;35.267;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;632;4;2013-02-20 00:00:00;390.6;32.705;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;633;4;2013-02-25 00:00:00;429.7;33.937;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;634;4;2013-03-01 00:00:00;367.3;34.122;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;635;4;2013-03-04 00:00:00;455.0;34.404;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;636;4;2013-03-08 00:00:00;423.4;35.075;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;637;4;2013-03-16 00:00:00;420.4;42.405;55.0;0;;
4;Kia;Soul 4U;2010;48;500;1;638;4;2013-03-22 00:00:00;440.2;34.695;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;639;4;2013-03-28 00:00:00;504.6;38.533;50.02;0;;
4;Kia;Soul 4U;2010;48;500;1;640;4;2013-04-05 00:00:00;454.0;40.069;50.01;0;;
4;Kia;Soul 4U;2010;48;500;1;641;4;2013-04-11 00:00:00;483.9;37.286;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;642;4;2013-04-16 00:00:00;425.1;36.672;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;643;4;2013-04-21 00:00:00;457.1;35.802;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;644;4;2013-04-25 00:00:00;488.2;36.797;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;645;4;2013-05-01 00:00:00;433.8;36.917;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;646;4;2013-05-08 00:00:00;474.4;37.095;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;647;4;2013-05-14 00:00:00;488.2;37.131;46.01;0;;
4;Kia;Soul 4U;2010;48;500;1;648;4;2013-05-19 00:00:00;461.1;34.646;44.66;0;;
4;Kia;Soul 4U;2010;48;500;1;649;4;2013-05-24 00:00:00;312.2;37.097;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;650;4;2013-05-31 00:00:00;433.0;37.01;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;651;4;2013-06-06 00:00:00;498.3;36.41;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;652;4;2013-06-12 00:00:00;453.9;34.725;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;653;4;2013-06-16 00:00:00;418.8;15.886;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;654;4;2013-06-18 00:00:00;243.2;22.62;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;655;4;2013-06-21 00:00:00;253.9;32.37;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;656;4;2013-06-26 00:00:00;474.8;23.14;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;657;4;2013-06-28 00:00:00;338.1;36.107;45.03;0;;
4;Kia;Soul 4U;2010;48;500;1;658;4;2013-07-05 00:00:00;431.9;39.707;49.51;0;;
4;Kia;Soul 4U;2010;48;500;1;659;4;2013-07-12 00:00:00;524.7;39.187;51.22;0;;
4;Kia;Soul 4U;2010;48;500;1;660;4;2013-07-18 00:00:00;552.7;41.147;53.78;0;;
4;Kia;Soul 4U;2010;48;500;1;661;4;2013-07-24 00:00:00;439.5;33.234;43.4;0;;
4;Kia;Soul 4U;2010;48;500;1;662;4;2013-07-31 00:00:00;525.0;40.442;52.82;0;;
4;Kia;Soul 4U;2010;48;500;1;663;4;2013-08-08 00:00:00;487.7;37.05;48.05;0;;
4;Kia;Soul 4U;2010;48;500;1;664;4;2013-08-15 00:00:00;540.1;40.275;52.24;0;;
4;Kia;Soul 4U;2010;48;500;1;665;4;2013-08-20 00:00:00;511.3;39.4;50.67;0;;
4;Kia;Soul 4U;2010;48;500;1;666;4;2013-08-27 00:00:00;542.3;41.517;53.39;0;;
4;Kia;Soul 4U;2010;48;500;1;667;4;2013-09-04 00:00:00;452.8;29.66;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;668;4;2013-09-08 00:00:00;442.7;38.952;52.43;0;;
4;Kia;Soul 4U;2010;48;500;1;669;4;2013-09-15 00:00:00;536.2;40.417;54.0;0;;
4;Kia;Soul 4U;2010;48;500;1;670;4;2013-09-21 00:00:00;526.8;40.42;52.42;0;;
4;Kia;Soul 4U;2010;48;500;1;671;4;2013-09-27 00:00:00;452.9;37.85;47.2;0;;
4;Kia;Soul 4U;2010;48;500;1;672;4;2013-09-28 00:00:00;264.3;20.049;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;673;4;2013-10-01 00:00:00;330.6;31.924;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;674;4;2013-10-04 00:00:00;427.7;38.85;47.24;0;;
4;Kia;Soul 4U;2010;48;500;1;675;4;2013-10-10 00:00:00;490.0;16.18;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;676;4;2013-10-15 00:00:00;198.8;38.407;46.7;0;;
4;Kia;Soul 4U;2010;48;500;1;677;4;2013-10-20 00:00:00;529.8;15.845;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;678;4;2013-10-22 00:00:00;191.8;43.06;52.23;0;;
4;Kia;Soul 4U;2010;48;500;1;679;4;2013-10-28 00:00:00;452.0;36.77;44.38;0;;
4;Kia;Soul 4U;2010;48;500;1;680;4;2013-11-02 00:00:00;512.3;43.087;52.01;0;;
4;Kia;Soul 4U;2010;48;500;1;681;4;2013-11-08 00:00:00;452.2;34.252;41.07;0;;
4;Kia;Soul 4U;2010;48;500;1;682;4;2013-11-14 00:00:00;453.7;37.0;44.36;0;;
4;Kia;Soul 4U;2010;48;500;1;683;4;2013-11-21 00:00:00;487.1;36.21;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;684;4;2013-11-27 00:00:00;454.6;40.19;49.96;0;;
4;Kia;Soul 4U;2010;48;500;1;685;4;2013-12-02 00:00:00;504.3;43.36;53.9;0;;
4;Kia;Soul 4U;2010;48;500;1;686;4;2013-12-05 00:00:00;426.0;35.765;47.07;0;;
4;Kia;Soul 4U;2010;48;500;1;687;4;2013-12-09 00:00:00;466.1;38.287;50.39;0;;
4;Kia;Soul 4U;2010;48;500;1;688;4;2013-12-12 00:00:00;426.0;37.265;47.55;0;;
4;Kia;Soul 4U;2010;48;500;1;689;4;2013-12-18 00:00:00;451.5;38.57;48.83;0;;
4;Kia;Soul 4U;2010;48;500;1;690;4;2013-12-23 00:00:00;336.1;29.645;37.83;0;;
4;Kia;Soul 4U;2010;48;500;1;691;4;2013-12-30 00:00:00;454.4;41.405;52.83;0;;
4;Kia;Soul 4U;2010;48;500;1;692;4;2014-01-11 00:00:00;415.7;36.885;47.07;0;;
4;Kia;Soul 4U;2010;48;500;1;693;4;2014-01-19 00:00:00;464.6;37.9;47.98;0;;
4;Kia;Soul 4U;2010;48;500;1;694;4;2014-01-23 00:00:00;443.2;42.02;53.2;0;;
4;Kia;Soul 4U;2010;48;500;1;695;4;2014-01-29 00:00:00;438.9;37.537;47.52;0;;
4;Kia;Soul 4U;2010;48;500;1;696;4;2014-02-04 00:00:00;453.0;37.465;47.43;0;;
4;Kia;Soul 4U;2010;48;500;1;697;4;2014-02-10 00:00:00;453.0;38.455;48.68;0;;
4;Kia;Soul 4U;2010;48;500;1;698;4;2014-02-14 00:00:00;436.8;37.3;47.11;0;;
4;Kia;Soul 4U;2010;48;500;1;699;4;2014-02-18 00:00:00;371.2;31.9;40.29;0;;
4;Kia;Soul 4U;2010;48;500;1;700;4;2014-02-22 00:00:00;438.7;36.162;46.5;0;;
4;Kia;Soul 4U;2010;48;500;1;701;4;2014-02-28 00:00:00;436.9;36.592;48.16;0;;
4;Kia;Soul 4U;2010;48;500;1;702;4;2014-03-02 00:00:00;289.7;26.752;34.16;0;;
4;Kia;Soul 4U;2010;48;500;1;703;4;2014-03-05 00:00:00;459.2;38.336;48.96;0;;
4;Kia;Soul 4U;2010;48;500;1;704;4;2014-03-10 00:00:00;413.2;37.545;49.41;0;;
4;Kia;Soul 4U;2010;48;500;1;705;4;2014-03-14 00:00:00;432.2;36.347;48.31;0;;
4;Kia;Soul 4U;2010;48;500;1;706;4;2014-03-18 00:00:00;409.1;34.612;45.55;0;;
4;Kia;Soul 4U;2010;48;500;1;707;4;2014-03-24 00:00:00;447.1;37.477;48.57;0;;
4;Kia;Soul 4U;2010;48;500;1;708;4;2014-03-27 00:00:00;453.5;39.205;50.81;0;;
4;Kia;Soul 4U;2010;48;500;1;709;4;2014-04-03 00:00:00;465.8;37.487;48.58;0;;
4;Kia;Soul 4U;2010;48;500;1;710;4;2014-04-10 00:00:00;556.0;40.029;53.48;0;;
4;Kia;Soul 4U;2010;48;500;1;711;4;2014-04-15 00:00:00;370.4;35.047;45.07;0;;
4;Kia;Soul 4U;2010;48;500;1;712;4;2014-04-23 00:00:00;439.6;37.585;50.21;0;;
4;Kia;Soul 4U;2010;48;500;1;713;4;2014-04-29 00:00:00;446.0;35.485;47.3;0;;
4;Kia;Soul 4U;2010;48;500;1;714;4;2014-05-03 00:00:00;479.2;39.47;56.01;0;;
4;Kia;Soul 4U;2010;48;500;1;715;4;2014-05-08 00:00:00;516.2;40.437;57.26;0;;
4;Kia;Soul 4U;2010;48;500;1;716;4;2014-05-23 00:00:00;523.5;41.165;55.0;0;;
4;Kia;Soul 4U;2010;48;500;1;717;4;2014-05-29 00:00:00;550.2;42.32;56.54;0;;
4;Kia;Soul 4U;2010;48;500;1;718;4;2014-06-04 00:00:00;525.5;40.825;54.54;0;;
4;Kia;Soul 4U;2010;48;500;1;719;4;2014-06-11 00:00:00;539.4;42.637;56.96;0;;
4;Kia;Soul 4U;2010;48;500;1;720;4;2014-06-14 00:00:00;525.5;40.825;54.54;0;;
4;Kia;Soul 4U;2010;48;500;1;721;4;2014-07-10 00:00:00;528.8;42.82;59.78;0;;
4;Kia;Soul 4U;2010;48;500;1;722;4;2014-07-16 00:00:00;518.4;38.91;54.32;0;;
4;Kia;Soul 4U;2010;48;500;1;723;4;2014-07-22 00:00:00;500.5;38.322;53.5;0;;
4;Kia;Soul 4U;2010;48;500;1;724;4;2014-07-26 00:00:00;407.1;27.815;38.0;0;;
4;Kia;Soul 4U;2010;48;500;1;725;4;2014-07-30 00:00:00;457.5;40.052;53.91;0;;
4;Kia;Soul 4U;2010;48;500;1;726;4;2014-08-07 00:00:00;500.6;39.15;52.7;0;;
4;Kia;Soul 4U;2010;48;500;1;727;4;2014-08-13 00:00:00;500.0;41.076;53.69;0;;
4;Kia;Soul 4U;2010;48;500;1;728;4;2014-08-22 00:00:00;449.3;35.05;46.23;0;;
4;Kia;Soul 4U;2010;48;500;1;729;4;2014-08-29 00:00:00;509.0;39.185;50.78;0;;
4;Kia;Soul 4U;2010;48;500;1;730;4;2014-09-04 00:00:00;430.5;33.745;43.09;0;;
4;Kia;Soul 4U;2010;48;500;1;731;4;2014-09-09 00:00:00;441.8;33.927;43.32;0;;
4;Kia;Soul 4U;2010;48;500;1;732;4;2014-09-12 00:00:00;305.4;23.73;30.3;0;;
4;Kia;Soul 4U;2010;48;500;1;733;4;2014-09-15 00:00:00;443.8;35.907;45.85;0;;
4;Kia;Soul 4U;2010;48;500;1;734;4;2014-10-01 00:00:00;422.5;34.273;43.42;0;;
4;Kia;Soul 4U;2010;48;500;1;735;4;2014-10-07 00:00:00;472.0;38.072;45.57;0;;
4;Kia;Soul 4U;2010;48;500;1;736;4;2014-10-14 00:00:00;452.9;36.797;44.78;0;;
4;Kia;Soul 4U;2010;48;500;1;737;4;2014-10-20 00:00:00;453.9;35.967;43.77;0;;
4;Kia;Soul 4U;2010;48;500;1;738;4;2014-10-27 00:00:00;466.8;37.572;45.73;0;;
4;Kia;Soul 4U;2010;48;500;1;739;4;2014-10-31 00:00:00;439.3;35.137;42.06;0;;
4;Kia;Soul 4U;2010;48;500;1;740;4;2014-11-05 00:00:00;425.3;33.405;39.32;0;;
4;Kia;Soul 4U;2010;48;500;1;741;4;2014-11-12 00:00:00;437.3;34.745;40.89;0;;
4;Kia;Soul 4U;2010;48;500;1;747;4;2014-11-18 00:00:00;456.0;38.339;45.13;0;;
4;Kia;Soul 4U;2010;48;500;1;746;4;2014-11-24 00:00:00;454.6;39.31;45.09;0;;
4;Kia;Soul 4U;2010;48;500;1;748;4;2014-11-30 00:00:00;456.1;39.305;45.08;0;;
4;Kia;Soul 4U;2010;48;500;1;745;4;2014-12-06 00:00:00;440.3;37.188;42.28;0;;
4;Kia;Soul 4U;2010;48;500;1;749;4;2014-12-09 00:00:00;422.6;35.336;35.23;0;;
4;Kia;Soul 4U;2010;48;500;1;744;4;2014-12-11 00:00:00;384.8;32.289;34.84;0;;
4;Kia;Soul 4U;2010;48;500;1;743;4;2014-12-14 00:00:00;388.1;17.26;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;742;4;2014-12-15 00:00:00;202.2;28.21;29.73;0;;
4;Kia;Soul 4U;2010;48;500;1;750;4;2015-01-05 00:00:00;392.2;37.451;31.42;0;;
4;Kia;Soul 4U;2010;48;500;1;751;4;2015-01-06 00:00:00;454.7;19.079;20.01;0;;
4;Kia;Soul 4U;2010;48;500;1;752;4;2015-01-08 00:00:00;220.3;37.477;33.62;0;last fillup before the car died on 2015-01-14;
